turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
01,2023.1,AUGUSTO CESAR DE MENDONCA BRASIL (15h),26M34 4M4,18,20,SALA FGA - S8 /I3/ LAB TERMOFLUIDOS,FGA0204,673
02,2023.1,LUCIANO GONCALVES NOLETO (60h),26M34 4M3,25,25,SALA FGA - S8 /I3/ LAB TERMOFLUIDOS,FGA0204,673
02,2023.1,AUGUSTO CESAR DE MENDONCA BRASIL (15h),26M34 4M3,25,25,SALA FGA - S8 /I3/ LAB TERMOFLUIDOS,FGA0204,673
01,2023.1,HILMER RODRIGUES NERI (60h),35T23,59,60,FGA - SALA I3,FGA0206,673
01,2023.1,MILENE SERRANO (60h),26M12,64,65,FGA - LAB MOCAP,FGA0208,673
01,2023.1,MILENE SERRANO (60h),26M34,45,45,FGA - LAB SS/SALA I7,FGA0210,673
02,2023.1,MILENE SERRANO (60h),26M5  26T1,25,48,FGA  - LAB SS / I7,FGA0210,673
01,2023.1,FERNANDO WILLIAM CRUZ (60h),24T45,69,70,FGA - SALA I10,FGA0211,673
01,2023.1,BRUNO LUIZ PEREIRA (60h),35M34,15,16,FGA - LAB SHP,FGA0214,673
01,2023.1,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES (60h),46M12,27,45,FGA - LAB MOCAP/SALA I1,FGA0219,673
01,2023.1,FABIANO ARAUJO SOARES (60h),35T45,43,45,FGA - SALA I1,FGA0221,673
01,2023.1,EVANDRO LEONARDO SILVA TEIXEIRA (60h),35M34,16,16,FGA - LAB TERMODINÂMICA,FGA0226,673
01,2023.1,CARLA TATIANA MOTA ANFLOR (60h),24M12,10,45,FGA - SALA S5,FGA0228,673
01,2023.1,MAURA ANGELICA MILFONT SHZU (60h),35T23,8,40,FGA - SALA I6,FGA0229,673
01,2023.1,SUZANA MOREIRA AVILA (60h),35M12,6,30,FGA - SALA I8,FGA0230,673
01,2023.1,HENRIQUE GOMES DE MOURA (60h),24M34,9,45,FGA - SALA I1/SALA S7,FGA0232,673
01,2023.1,RAFAEL RODRIGUES DA SILVA (60h),24T45,2,16,FGA - LAB SHP,FGA0233,673
01,2023.1,LUCIANO GONCALVES NOLETO (60h),2T2345,6,10,FGA - SALA S7,FGA0235,673
01,2023.1,MARIA DEL PILAR HIDALGO FALLA (60h),35M34,5,15,FGA - SALA MULTIUSO,FGA0236,673
01,2023.1,ELAINE VENSON (60h),35T23,57,60,FGA - SALA S10,FGA0238,673
02,2023.1,ELAINE VENSON (60h),35T45,59,60,FGA - SALA S9/SALA I10,FGA0238,673
01,2023.1,CARLA SILVA ROCHA AGUIAR (60h),35T45,34,60,FGA - SALA I3,FGA0240,673
02,2023.1,RENATO CORAL SAMPAIO (60h),35T45,38,60,FGA - LAB MOCAP,FGA0240,673
01,2023.1,ANDRE LUIZ PERON MARTINS LANNA (60h),24T45,45,45,FGA - SALA I7,FGA0242,673
01,2023.1,FERNANDO WILLIAM CRUZ (60h),24T23,37,60,FGA - SALA S10/SALA S6,FGA0244,673
01,2023.1,ALEX REIS (90h),4T45 6T2345,34,35,FGA - SALA S1/ANFITEATRO,FGA0250,673
02,2023.1,RHANDER VIANA (90h),4T45 6T2345,16,35,FGA - SALA S1/ANFITEATRO,FGA0250,673
03,2023.1,JOSE FELICIO DA SILVA (90h),4T45 6T2345,8,35,FGA - SALA S1/ANFITEATRO,FGA0250,673
04,2023.1,RICARDO MATOS CHAIM (60h),4T45 6T2345,31,35,FGA - SALA S1/ANFITEATRO,FGA0250,673
04,2023.1,GIOVANNI ALMEIDA SANTOS (30h),4T45 6T2345,31,35,FGA - SALA S1/ANFITEATRO,FGA0250,673
05,2023.1,PAOLO GESSINI (90h),4T45 6T2345,17,35,SALA FGA - ANFITEATRO / S1,FGA0250,673
01,2023.1,LUCIANO GONCALVES NOLETO (60h),46M12  2T5,9,25,SALA FGA - LAB TERMOFLUIDOS / LAB TERMODINAMICA,FGA0252,673
01,2023.1,RUDI HENRI VAN ELS (15h),46M12  2T5,9,25,SALA FGA - LAB TERMOFLUIDOS / LAB TERMODINAMICA,FGA0252,673
01,2023.1,GABRIELA CUNHA POSSA (60h),24M12,73,130,SALA FGA - I9,FGA0254,673
01,2023.1,DANIEL COSTA ARAUJO (60h),35M34,17,20,FGA - LAB ELETRICIDADE,FGA0257,673
01,2023.1,JOSE FELICIO DA SILVA (60h),46M34,10,25,FGA - SALA I7/NEI 2 (Metrologia),FGA0261,673
02,2023.1,ROBERTO DE SOUZA BAPTISTA (60h),35M12,22,25,FGA - SALA I9/SALA I7 (Robótica),FGA0261,673
03,2023.1,SUELIA DE SIQUEIRA RODRIGUES FLEURY ROSA (60h),24M34,18,20,FGA - SALA MULTIUSO (Controle),FGA0261,673
04,2023.1,EULER DE VILHENA GARCIA (60h),35T23,4,20,FGA - SALA I8 (Ética em Design),FGA0261,673
01,2023.1,LOANA NUNES VELASCO (75h),4M345 6M34,19,40,SALA S6 / I3 /  LAB ELET,FGA0262,673
02,2023.1,PAULA MEYER SOARES (60h),35M12,38,45,SALA FGA - S5,FGA0265,673
01,2023.1,MARIA ALZIRA DE ARAUJO NUNES (60h),35M12,10,15,FGA - SALA MULTIUSO,FGA0266,673
01,2023.1,HENRIQUE GOMES DE MOURA (60h),24M5  24T1,7,60,FGA - SALA I3,FGA0267,673
01,2023.1,BRUNO LUIZ PEREIRA (60h),35T23,3,16,FGA - CONTAINER Nº 08 - LAB SHP,FGA0270,673
01,2023.1,CRISTIANE SOARES RAMOS (60h),35T23,20,60,FGA - SALA S7,FGA0273,673
01,2023.1,WANDER CLEBER MARIA PEREIRA DA SILVA (60h),35T45,10,45,FGA - SALA S8,FGA0274,673
01,2023.1,REJANE MARIA DA COSTA FIGUEIREDO (60h),35T45,23,45,FGA - SALA I6,FGA0275,673
01,2023.1,RICARDO AJAX DIAS KOSLOSKI (60h),24M5  24T1,34,45,FGA - SALA I7,FGA0278,673
02,2023.1,CRISTIANE SOARES RAMOS (60h),35M34,49,60,FGA - SALA S7,FGA0278,673
01,2023.1,SANDRO AUGUSTO PAVLIK HADDAD (60h),35T6  35N1,14,20,FGA - LAB SS,FGA0280,673
01,2023.1,FABIO CORDEIRO DE LISBOA (60h),46T45 (28/03/2023 - 25/07/2023),19,20,FGA - LDTEA SALA 3,FGA0284,673
01,2023.1,CARLA TATIANA MOTA ANFLOR (60h),24M34 (28/03/2023 - 25/07/2023),4,30,FGA - LDTEA SALA 2,FGA0285,673
01,2023.1,ARTEM ANDRIANOV (60h),35M34 (28/03/2023 - 25/07/2023),3,20,LDTEA 3,FGA0291,673
01,2023.1,MANUEL NASCIMENTO DIAS BARCELOS JUNIOR (60h),35M5  35T1 (28/03/2023 - 25/07/2023),10,25,FGA - LDTEA (Sala 3),FGA0293,673
01,2023.1,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES (60h),46T23,7,25,FGA - SALA S5,FGA0380,673
01,2023.1,CESAR LIGNELLI (90h),,4,25,ARARAS/SP,IDA0010,485
02,2023.1,CESAR LIGNELLI (90h),,5,20,CUIABÁ/MT,IDA0010,485
03,2023.1,CESAR LIGNELLI (90h),,7,25,SANTOS/SP,IDA0010,485
04,2023.1,CESAR LIGNELLI (90h),,3,20,VITÓRIA/ES,IDA0010,485
01,2023.1,CESAR LIGNELLI (60h),,14,20,MULTIPOLO,IDA0012,485
01,2023.1,FRANCINE KEMMER CERNEV (60h),,10,50,MULTIPOLO,IDA0288,485
01,2023.1,SIMONE LACORTE RECOVA (60h),,3,50,MULTIPOLO,IDA0291,485
01,2023.1,FRANCINE KEMMER CERNEV (60h),,9,50,MULTIPOLO,IDA0295,485
01,2023.1,SIMONE LACORTE RECOVA (60h),,6,50,MULTIPOLO,IDA0298,485
01,2023.1,FRANCINE KEMMER CERNEV (60h),,37,100,MULTIPOLO,IDA0301,485
01,2023.1,CESAR LIGNELLI (90h),,19,45,MULTIPOLO,IDA0321,485
01,2023.1,CESAR LIGNELLI (90h),,21,50,MULTIPOLO,IDA0322,485
01,2023.1,CESAR LIGNELLI (120h),,5,25,ARARAS/SP,IDA0327,485
02,2023.1,CESAR LIGNELLI (120h),,8,25,SANTOS/SP,IDA0327,485
03,2023.1,CESAR LIGNELLI (120h),,5,25,CUIABÁ/MT,IDA0327,485
04,2023.1,CESAR LIGNELLI (120h),,5,20,VITÓRIA/ES,IDA0327,485
01,2023.1,CESAR LIGNELLI (90h),,13,50,MULTIPOLO,IDA0334,485
01,2023.1,SHAHRAM AFRAHI (90h),,30,60,MULTIPOLO,IDA0344,485
02,2023.1,SIMONE LACORTE RECOVA (50h),,1,50,MULTIPOLO,IDA0371,485
01,2023.1,TATIANA DUARTE MENEZES (90h),,24,60,MULTIPOLO,IDA0374,485
02,2023.1,SIMONE LACORTE RECOVA (60h),,0,50,MULTIPOLO,IDA0383,485
01,2023.1,FRANCINE KEMMER CERNEV (60h),,1,50,MULTIPOLO,IDA0385,485
01,2023.1,CESAR LIGNELLI (105h),,11,20,MULTIPOLO,IDA0389,485
01,2023.1,MARIA DEL ROSARIO TATIANA FERNANDEZ MENDEZ (30h),,2,4,MULTIPOLO,IDA0405,485
01,2023.1,MARIA DEL ROSARIO TATIANA FERNANDEZ MENDEZ (105h),,5,11,MULTIPOLO,IDA0422,485
01,2023.1,THERESE HOFMANN GATTI RODRIGUES DA COSTA (150h),,5,13,MULTIPOLO,IDA0428,485
01,2023.1,MARIA DEL ROSARIO TATIANA FERNANDEZ MENDEZ (150h),,6,12,MULTIPOLO,IDA0432,485
01,2023.1,THERESE HOFMANN GATTI RODRIGUES DA COSTA (150h),,6,12,MULTIPOLO,IDA0432,485
01,2023.1,THERESE HOFMANN GATTI RODRIGUES DA COSTA (75h),,34,60,MULTIPOLO,IDA0433,485
01,2023.1,Luís Müller Posca                                            (90h),,33,60,MULTIPOLO,IDA0434,485
01,2023.1,MARIA DO CARMO COUTO DA SILVA (90h),,33,60,MULTIPOLO,IDA0434,485
01,2023.1,BELIDSON DIAS BEZERRA JUNIOR (90h),,33,60,MULTIPOLO,IDA0434,485
01,2023.1,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO (90h),,3,20,MULTIPOLO,IDA0437,485
01,2023.1,ROBERTA CANTARELA (90h),,6,20,ALTO PARAÍSO DE GOIÁS/GO,IDA0443,485
02,2023.1,ROBERTA CANTARELA (90h),,7,25,ARARAS/SP,IDA0443,485
03,2023.1,ROBERTA CANTARELA (90h),,7,20,CUIABÁ/MT,IDA0443,485
04,2023.1,ROBERTA CANTARELA (90h),,13,25,SANTOS/SP,IDA0443,485
05,2023.1,ROBERTA CANTARELA (90h),,9,20,VITÓRIA/ES,IDA0443,485
01,2023.1,ALISSON ARAUJO DE ALMEIDA (90h),,8,20,ALTO PARAÍSO DE GOIÁS/GO,IDA0444,485
02,2023.1,ALISSON ARAUJO DE ALMEIDA (90h),,7,25,ARARAS/SP,IDA0444,485
03,2023.1,ALISSON ARAUJO DE ALMEIDA (90h),,7,20,CUIABÁ/MT,IDA0444,485
04,2023.1,ALISSON ARAUJO DE ALMEIDA (90h),,12,25,SANTOS/SP,IDA0444,485
05,2023.1,ALISSON ARAUJO DE ALMEIDA (90h),,9,20,VITÓRIA/ES,IDA0444,485
01,2023.1,FLAVIA MILLENA BIROLI TOKARSKI (60h),7T3456,17,30,A definir,POL0005,668
01,2023.1,RODRIGO LENTZ (60h),24T23,46,53,BSA N AT 39/41,POL0011,668
02,2023.1,THIAGO APARECIDO TRINDADE (60h),35M12,55,54,BSA N A1 39/41,POL0011,668
03,2023.1,JOSCIMAR SOUZA SILVA (60h),24N12,47,50,BSA N AT 58/41,POL0011,668
04,2023.1,LUIS FELIPE MIGUEL (60h),35T45,46,51,BSA N A1 60/09,POL0011,668
05,2023.1,FLAVIA MILLENA BIROLI TOKARSKI (60h),24N34,47,50,BSA N AT 60/41,POL0011,668
06,2023.1,JOSCIMAR SOUZA SILVA (60h),6N1234,49,60,BSA N A1 60/09,POL0011,668
07,2023.1,ANA JULIA FRANCA MONTEIRO (60h),24M34,89,101,BSA N A1 22/4,POL0011,668
08,2023.1,PABLO HOLMES CHAVES (60h),24M12,91,103,BSA N A1 22/4,POL0011,668
09,2023.1,ADRIAN NICOLAS ALBALA YOUNG (60h),24M12,94,103,BSA N A1 19/41,POL0011,668
10,2023.1,ANA JULIA FRANCA MONTEIRO (60h),24T23,107,112,BSA N A1 22/4,POL0011,668
11,2023.1,RODRIGO LENTZ (60h),35N12,105,111,BSA N A1 22/4,POL0011,668
01,2023.1,GUSTAVO RODRIGUES MESQUITA (60h),24N34,49,60,BSA N A1 60/09,POL0012,668
01,2023.1,ARNALDO MAUERBERG JUNIOR (30h),7M234  2N123 (27/02/2023 - 27/03/2023),23,50,Sala de Seminários - Ipol,POL0012,668
02,2023.1,ERIKA LAURINDA AMUSQUIVAR (60h),24M34,59,60,BSA N A1 60/09,POL0012,668
03,2023.1,ERIKA LAURINDA AMUSQUIVAR (60h),24T45,53,60,BSA N A1 60/09,POL0012,668
04,2023.1,MARILDE LOIOLA DE MENEZES (60h),24T23,49,50,BSA N A1 29/41,POL0012,668
01,2023.1,GRAZIELA DIAS TEIXEIRA (60h),24T23,60,60,BSA N AT 49/41,POL0013,668
02,2023.1,RICARDO WAHRENDORFF CALDAS (60h),35M34,25,50,BSA N A1 60/41,POL0013,668
03,2023.1,REBECCA NEAERA ABERS (60h),35M12,46,50,BSA N AT 49/41,POL0013,668
01,2023.1,ANINHO MUCUNDRAMO IRACHANDE (60h),24T45,62,62,BSA N AT 29/41,POL0017,668
01,2023.1,CARLOS AUGUSTO MELLO MACHADO (60h),6T2345,27,30,BSA N A1 07/08,POL0021,668
02,2023.1,ANINHO MUCUNDRAMO IRACHANDE (60h),24T23,42,50,BSA N AT 09/41,POL0021,668
03,2023.1,RODRIGO LENTZ (60h),24T45,51,53,BSA N A1 58/41,POL0021,668
01,2023.1,FREDERICO BERTHOLINI SANTOS RODRIGUES (60h),35M34,36,50,BSA N A1 58/41,POL0029,668
01,2023.1,RICARDO WAHRENDORFF CALDAS (60h),35M12,14,50,BSA N AT 09/41,POL0030,668
02,2023.1,FREDERICO BERTHOLINI SANTOS RODRIGUES (60h),24T23,36,50,BSA N A1 49/41,POL0030,668
01,2023.1,ANDRE BORGES DE CARVALHO (60h),24M34,56,56,BSA N AT 29/41,POL0032,668
01,2023.1,MARILDE LOIOLA DE MENEZES (60h),24T45,51,55,BSA N A1 29/41,POL0033,668
01,2023.1,JOSE ALVES DONIZETH (60h),24T45,45,50,BSA N A1 22/4,POL0036,668
01,2023.1,ARNALDO MAUERBERG JUNIOR (60h),35T23,60,65,BSA N A1 60/41,POL0037,668
01,2023.1,JOSE ALVES DONIZETH (60h),24T23,40,50,PJC BT 148,POL0049,668
01,2023.1,ADRIAN NICOLAS ALBALA YOUNG (60h),24M34,29,50,ICC BT 594,POL0055,668
02,2023.1,MICHELLE VIEIRA FERNANDEZ DE OLIVEIRA (60h),24N34,48,50,BSA N A1 09/41,POL0055,668
03,2023.1,PAULO AFONSO FRANCISCO DE CARVALHO (60h),24T23,42,50,BSA N AT 58/41,POL0055,668
01,2023.1,DENILSON BANDEIRA COELHO (60h),35M34,33,50,BSA N A1 22/4,POL0062,668
04,2023.1,ANA JULIA FRANCA MONTEIRO (60h),24M12,22,22,PAT AT 068,POL0062,668
05,2023.1,DANIELLA NAVES DE CASTRO ROCHA (60h),24M34,9,10,Prédio IPOL/IREL - Sala de reuniões,POL0062,668
01,2023.1,PAULO CARLOS DU PIN CALMON (60h),35M34,12,50,PJC BT 019,POL0065,668
02,2023.1,MAURÍCIO EBLING (60h),35T45,39,50,BSA N A1 39/41,POL0065,668
01,2023.1,GUSTAVO RODRIGUES MESQUITA (60h),35N12,23,25,PAT AT 124,POL0071,668
01,2023.1,GRAZIELA DIAS TEIXEIRA (60h),7N1234,0,69,A definir,POL0082,668
01,2023.1,CARLOS ANTONIO DE OLIVEIRA (60h),5M1234,13,50,BSA N AT 58/41,POL0088,668
03,2023.1,DANIELLA NAVES DE CASTRO ROCHA (60h),24T23,2,20,PAT AT 085,POL0088,668
01,2023.1,ARNALDO MAUERBERG JUNIOR (60h),35T45,34,50,BSA N A1 60/41,POL0117,668
02,2023.1,MARCIO CORREA DE MELLO (60h),35N12,27,50,BSA N AT 49/41,POL0117,668
02,2023.1,SIMONE DE ARAÚJO GOES ASSIS (60h),35N12,27,50,BSA N AT 49/41,POL0117,668
01,2023.1,ERIKA LAURINDA AMUSQUIVAR (60h),6N1234,54,60,BSA N AT 39/41,POL0118,668
01,2023.1,MICHELLE VIEIRA FERNANDEZ DE OLIVEIRA (60h),24N12,47,50,PJC BT 019,POL0119,668
01,2023.1,SUELI MARIA GOMES (30h),2M12 5M34,28,30,ICC ANF. 8,BOT0004,455
01,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),2M12 5M34,28,30,ICC ANF. 8,BOT0004,455
02,2023.1,SUELI MARIA GOMES (30h),25M12,30,40,ICC ANF. 8,BOT0004,455
02,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),25M12,30,40,ICC ANF. 8,BOT0004,455
03,2023.1,SUELI MARIA GOMES (30h),2M12  3T45,37,40,ICC ANF. 8,BOT0004,455
03,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),2M12  3T45,37,40,ICC ANF. 8,BOT0004,455
04,2023.1,SUELI MARIA GOMES (30h),2M1234,39,40,ICC ANF. 8,BOT0004,455
04,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),2M1234,39,40,ICC ANF. 8,BOT0004,455
05,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),2M12 6M34,25,40,ICC ANF. 8,BOT0004,455
05,2023.1,SUELI MARIA GOMES (30h),2M12 6M34,25,40,ICC ANF. 8,BOT0004,455
06,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),5N1234,39,40,ICC AT 118/7,BOT0004,455
06,2023.1,SUELI MARIA GOMES (30h),5N1234,39,40,ICC AT 118/7,BOT0004,455
07,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),4N1234,40,40,BSA S B1 19/13,BOT0004,455
07,2023.1,SUELI MARIA GOMES (30h),4N1234,40,40,BSA S B1 19/13,BOT0004,455
01,2023.1,JULIA SONSIN OLIVEIRA (60h),45M12,10,30,ICC AT- 169/8,BOT0006,455
02,2023.1,JULIA SONSIN OLIVEIRA (60h),45M34,15,30,ICC AT- 169/8,BOT0006,455
01,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (30h),24M34 5M12,23,25,4M34(ICC ANF. 8) 2M34(ICC ANF. 7),BOT0008,455
01,2023.1,SARAH CHRISTINA CALDAS OLIVEIRA (30h),24M34 5M12,23,25,4M34(ICC ANF. 8) 2M34(ICC ANF. 7),BOT0008,455
01,2023.1,CRISTIANE DA SILVA FERREIRA (30h),24M34 5M12,23,25,4M34(ICC ANF. 8) 2M34(ICC ANF. 7),BOT0008,455
01,2023.1,FABIAN BORGHETTI (30h),24M34 5M12,23,25,4M34(ICC ANF. 8) 2M34(ICC ANF. 7),BOT0008,455
02,2023.1,CRISTIANE DA SILVA FERREIRA (90h),24M34 5M12,8,25,4M34(ICC ANF. 8) 2M34(ICC ANF. 7),BOT0008,455
03,2023.1,SARAH CHRISTINA CALDAS OLIVEIRA (90h),245M34,14,40,4M34(ICC ANF. 8) 2M34(ICC ANF. 7),BOT0008,455
04,2023.1,FABIAN BORGHETTI (90h),245M34,10,40,4M34(ICC ANF. 8) 2M34(ICC ANF. 7),BOT0008,455
05,2023.1,SERGIO ARAUJO FIGUEIREDO (90h),2N1234 4N34,39,40,ICC AT 118/7,BOT0008,455
06,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (90h),3T23 5T2345,24,40,ICC AT- 085/8,BOT0008,455
01,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (60h),7T2345,0,6,A definir,BOT0013,455
02,2023.1,PAULO EDUARDO AGUIAR SARAIVA CAMARA (60h),7M1234,9,10,A definir,BOT0013,455
03,2023.1,FABIAN BORGHETTI (60h),7M1234,3,10,A definir,BOT0013,455
04,2023.1,SARAH CHRISTINA CALDAS OLIVEIRA (60h),23M5  23T1,2,5,A definir,BOT0013,455
05,2023.1,CRISTIANE DA SILVA FERREIRA (60h),7M1234,3,5,A definir,BOT0013,455
06,2023.1,AUGUSTO CESAR FRANCO (60h),7T2345,0,4,A definir,BOT0013,455
07,2023.1,THIAGO JOSE DE CARVALHO ANDRE (60h),7M1234,5,5,A definir,BOT0013,455
08,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (60h),7M1234,0,5,IB/BOT,BOT0013,455
09,2023.1,LUCIO FLAVIO DE ALENCAR FIGUEIREDO (60h),7M1234,0,2,IB/BOT,BOT0013,455
10,2023.1,SUELI MARIA GOMES (60h),7M1234,1,2,IB/BOT,BOT0013,455
11,2023.1,SERGIO ARAUJO FIGUEIREDO (60h),7M1234,0,2,IB/BOT,BOT0013,455
12,2023.1,MARIA CRISTINA DE OLIVEIRA (60h),2M1234,2,4,FUP,BOT0013,455
13,2023.1,ISABEL BELLONI SCHMIDT (60h),6N1234,0,10,a definir,BOT0013,455
01,2023.1,THIAGO JOSE DE CARVALHO ANDRE (60h),2N1234,18,30,ICC AT - 079/8,BOT0015,455
02,2023.1,MICHELINE CARVALHO SILVA (60h),4T2345,20,20,ICC BT 012/63,BOT0015,455
01,2023.1,SERGIO ARAUJO FIGUEIREDO (45h),4M123,4,4,A definir,BOT0017,455
01,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (30h),2T2345,40,40,BSA S B1 11/13,BOT0020,455
01,2023.1,PAULO EDUARDO AGUIAR SARAIVA CAMARA (30h),2T2345,40,40,BSA S B1 11/13,BOT0020,455
02,2023.1,PAULO EDUARDO AGUIAR SARAIVA CAMARA (30h),3N1234,40,40,BSA S B1 34/13,BOT0020,455
02,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (30h),3N1234,40,40,BSA S B1 34/13,BOT0020,455
01,2023.1,JULIA SONSIN OLIVEIRA (60h),7M1234,6,10,A definir,BOT0026,455
01,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (90h),7M12345  7T1,0,4,A definir,BOT0032,455
02,2023.1,AUGUSTO CESAR FRANCO (90h),7M12345  7T1,1,5,A definir,BOT0032,455
03,2023.1,FABIAN BORGHETTI (90h),7T56  7N1234,7,8,A definir,BOT0032,455
04,2023.1,SERGIO ARAUJO FIGUEIREDO (90h),7M5  7T12345,0,2,A definir,BOT0032,455
05,2023.1,LUCIO FLAVIO DE ALENCAR FIGUEIREDO (90h),5M12345  5T1,0,2,IB/BOT,BOT0032,455
06,2023.1,CRISTIANE DA SILVA FERREIRA (90h),7T56  7N1234,3,4,IB/BOT,BOT0032,455
02,2023.1,REGINA CELIA DE OLIVEIRA (60h),23M5  23T1,5,6,A definir,BOT0035,455
03,2023.1,PAULO EDUARDO AGUIAR SARAIVA CAMARA (60h),7N1234,5,10,A definir,BOT0035,455
01,2023.1,REGINA CELIA DE OLIVEIRA (60h),6M1234,32,36,BSA S BT 11/13,BOT0044,455
02,2023.1,CASSIA BEATRIZ RODRIGUES MUNHOZ (30h),3T2345,40,40,BSA S B1 34/13,BOT0044,455
02,2023.1,MICHELINE CARVALHO SILVA (30h),3T2345,40,40,BSA S B1 34/13,BOT0044,455
03,2023.1,CAROLINE OLIVEIRA ANDRINO (60h),6M1234,34,35,BSA S B2 26/17,BOT0044,455
04,2023.1,THIAGO JOSE DE CARVALHO ANDRE (30h),6N1234,40,40,BSA S BT 34/13,BOT0044,455
04,2023.1,CAROLINE OLIVEIRA ANDRINO (30h),6N1234,40,40,BSA S BT 34/13,BOT0044,455
05,2023.1,THIAGO JOSE DE CARVALHO ANDRE (30h),5M1234,40,40,BSA S B2 34/10,BOT0044,455
05,2023.1,CAROLINE OLIVEIRA ANDRINO (30h),5M1234,40,40,BSA S B2 34/10,BOT0044,455
06,2023.1,CASSIA BEATRIZ RODRIGUES MUNHOZ (30h),6T2345,37,41,BSA S BT 19/13,BOT0044,455
06,2023.1,MICHELINE CARVALHO SILVA (30h),6T2345,37,41,BSA S BT 19/13,BOT0044,455
01,2023.1,CASSIA BEATRIZ RODRIGUES MUNHOZ (60h),4M1234,19,21,IB H1 - 29/10,BOT0046,455
01,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (60h),6N1234,21,21,BSA S B2 18/9,BOT0058,455
01,2023.1,JULIA SONSIN OLIVEIRA (60h),6N1234,21,21,BSA S B2 18/9,BOT0058,455
01,2023.1,REGINA CELIA DE OLIVEIRA (60h),6N1234,21,21,BSA S B2 18/9,BOT0058,455
02,2023.1,DULCE MARIA SUCENA DA ROCHA (60h),7N1234,7,14,FUP,BOT0058,455
03,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (60h),7N1234,1,3,defenir,BOT0058,455
03,2023.1,JULIA SONSIN OLIVEIRA (60h),7N1234,1,3,defenir,BOT0058,455
03,2023.1,REGINA CELIA DE OLIVEIRA (60h),7N1234,1,3,defenir,BOT0058,455
01,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (90h),24M34  2T23,11,40,ICC BT 102,BOT0071,455
01,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (90h),357M5  357T1,6,8,A definir,BOT0075,455
01,2023.1,LUCIO FLAVIO DE ALENCAR FIGUEIREDO (60h),6M12  4T23,33,40,BSA S B2 54/13,BOT0078,455
02,2023.1,LUCIO FLAVIO DE ALENCAR FIGUEIREDO (60h),46N12,19,40,BSA S B2 54/10,BOT0078,455
01,2023.1,FERNANDO ARARIPE GONCALVES TORRES (45h),6M34  6T2345,18,20,IB HT 24/08,CEL0001,455
01,2023.1,LIDIA MARIA PEPE DE MORAES (45h),6M34  6T2345,18,20,IB HT 24/08,CEL0001,455
02,2023.1,LIDIA MARIA PEPE DE MORAES (45h),6M34  6T2345,14,20,IB HT 34/08,CEL0001,455
02,2023.1,FERNANDO ARARIPE GONCALVES TORRES (45h),6M34  6T2345,14,20,IB HT 34/08,CEL0001,455
01,2023.1,ELIANE FERREIRA NORONHA (30h),2M1234,36,40,BSA S BT 54/13,CEL0002,455
01,2023.1,EDIVALDO XIMENES FERREIRA FILHO (30h),2M1234,36,40,BSA S BT 54/13,CEL0002,455
01,2023.1,MIGUEL DE SOUZA ANDRADE (60h),5M2345,17,20,A definir,CEL0003,455
02,2023.1,VICENTE DE PAULO MARTINS (60h),5M1234,17,20,ICC B1 254,CEL0003,455
01,2023.1,CRISTINA CASTRO LUCAS DE SOUZA (60h),3T2345,29,40,BSA S BT 54/13,CEL0004,455
01,2023.1,JULIANA FRANCO ALMEIDA (30h),5T45,40,40,BSA S B1 34/10,CEL0005,455
01,2023.1,TALITA SOUZA CARMO (15h),5M34,44,45,BSA S BT 19/10,CEL0006,455
01,2023.1,JULIANA FRANCO ALMEIDA (15h),5M34,44,45,BSA S BT 19/10,CEL0006,455
01,2023.1,TALITA SOUZA CARMO (60h),7M12345  7T123456,20,35,A definir,CEL0007,455
01,2023.1,MARCIA RENATA MORTARI (120h),7M12345  7T123456,20,35,A definir,CEL0007,455
01,2023.1,ANDREA QUEIROZ MARANHAO (30h),5T2345,23,40,BSA S BT 41/10,CEL0008,455
01,2023.1,CECILIA BEATRIZ FIUZA FAVALI (30h),5T2345,23,40,BSA S BT 41/10,CEL0008,455
02,2023.1,ELIDA GERALDA CAMPOS (15h),3M12,38,40,BSA S B1 11/13,CEL0009,455
02,2023.1,MARCELO HERMES LIMA (15h),3M12,38,40,BSA S B1 11/13,CEL0009,455
